Unnamed: 0,label,MainText
6112,phishing,"united state postal service: package wrong forwarding address temporarily suspended. please reply [ok] take step reactivate it. [ https://wsends.com/go/tracking/r2h9 ]"
6113,phishing,"unusual activity : we've suspended amazon due unusual activity login attempt : [84.111.233.111 - israel] device:mozilla/5.0 (windows nt 10.0) system locked yo ur amazon account restore amazon account, please verify identi ty : http://www.xprswebsite.com/free/dev2/support?=7455071 need verify account within 2 day amazon account terminated. best regards, amazon"
6114,phishing,"unusual activity : we've locked amazon account due unusual activity. new login : mozilla firefox 8.7 [ 45.71.144.113 - russia ] system locked amazon account security reasons. unlock amazon account, please verify identity below: https://wua.soundestlink.com/link/62ec0819e7239400160765f9/62ec07fec03d7d001dc835c5/62ec07eb316b48001c631e48?signature=9914fff38c28a734939ec6ad3c3f038680fa15f715f60 9593c985923dadb61fe verify identity 24 hours, amazon account terminated."
6115,phishing,"sent payment brett briggs $6.50 usd. make transaction, must cancel 4 hours:https://lnkd.in/ekwvszpa (pp-ref:#xfm6zt)"
6116,phishing,"parcel (#us91177j) includes following products: 1.ps5. cannot approved delivery pending outstanding tax balance paid. current outstanding balance: $1.22. additional info like2playnow.com/fi5dbp"
6117,phishing,"2069-ft house listed 513-mo xeo6.me/8ek26n"
6118,phishing,"free msg: bill paid march. thanks, here's little gift you: giddybreasts.com/dsrrmeaccl"
6119,phishing,"y.our bill l.ast month r.eceived. thank you. small l.oyalty re.ward fo.r you: 61uxsyo.qmrwm.com/zyd8"
6120,phishing,"chase alert (sm):we noticed unusual activity account.visit chaselocked.com/web verify activities. reply stop stop.msg & data rate may apply."
6121,phishing,"pres trump: final time i'll reach out. need update voter verification survey right now. take canvas >> https://win22.org/r.wr?id=9wj8ptxh replystoptoend"
6122,phishing,"payment september paid. thanks. here's surprise gift you: pbpls.com/e5jype6w5t"
6123,phishing,"bofa alert: 've placed hold debit/atm card due unusual activity, recover visit https://profib04.com verify identity"
6124,phishing,"hi sammy loaded new best video personal site. find here: http://slzbyy.com/gvr0t2zv"
6125,phishing,"intimate notice: mary live area seeking no-strings partners. review invite:http://hygrjv.com/2oyhoqv"
6126,phishing,"pc user- katiet0021 sent chat invite. accept below:http://ywrfyp.com/vkwuzqg"
6127,phishing,"hello baby, karla here. make plan today? not, email me...http://zglptv.com/no2hrzb"
6128,phishing,"hey baby know! update pic gallery profile. look here: http://yjpgbx.com/mn1lkye"
6129,phishing,"got text funkatie88! tap access inbox:http://ytdbby.com/a2rsgxy"
6130,phishing,"got local fl!ng request linda. respond here:https://bit.ly/3rq1z1n"
6131,phishing,"hey babe, r to? i'm home alone, u want come by? text me:http://zvsjxy.com/4qacrgk"
6132,phishing,"hi tonight, plans? i'll here, want chat:http://kbzjgb.com/n2lswyl"
6133,phishing,"backsideads notice:karen opened x-photos you. access here: http://fkggnl.com/ggri4zw"
6134,phishing,"area female wanting intimate date night town. access here: http://y.jgdfr.com/zoahx9z"
6135,phishing,"hey, plan tomorrow work? trisha, let's grab drink! i'll here: http://mzjxyk.com/n2lsw3m"
6136,phishing,"hi, katie here. i'm sitting bar, want meet me? contact back...http://ypzvtd.com/omwsyw8"
6137,phishing,"netflix reimbursing $100. time left claim (48) hr http://carecondemn.com/bymrkw netflix reimbursing $100. time left claim (48) hr http://carecondemn.com/bymrkw"
6138,phishing,"got intimate invite sarah. read said now:http://cgmfdk.com/e2ysk70"
6139,phishing,"member-ezdebra504 sent pix. find below:http://ypzvtd.com/omwsyw8"
6140,phishing,"received b()()ty call amanda. read invite now:http://zytdgx.com/g21s2n0"
6141,phishing,"hey hun, wanna chat get know one another? anyways let know. i'll here: http://cgmfdk.com/e2ysk70"
6142,phishing,"venmo customer: claim 100 dollar http://augmentreversed.com/kizwr1"
6143,phishing,"boy home trying hot positions, wanna see? access here: http://prmytz.com/9yjfrbg"
6144,phishing,"fb alert - acct ezkate0696 sent private msg. read say hi below: http://jkyrlw.com/ynzljrd"
6145,phishing,"donot reply_state california (employment development department). edd unemployment claim account currently hold verification, please complete verification following instruction link below. https://brightvision.edu.pk/ca/verifyedd"
6146,phishing,"inbound friend solicitation wetsara002. respond now: http://dcydpl.com/grgujq2"
6147,phishing,"favorite position bed? wanna see favorite? go here: http://wbfmqs.com/m2ksvna"
6148,phishing,"katiet881 mailed bang buddy proposal. read message: http://gfxmth.com/6vdfzpw"
6149,phishing,"hi there, friday! name annie wondering could meet sometime. write https://bit.ly/3shwipe"
6150,phishing,"received text sxysandra89. press access inbox: http://ntswkf.com/q2osg6l"
6151,phishing,"oprah heart attack! read http://relateversion.com/1dvmxp"
6152,phishing,"alert: edd account signed new device. kindly click https://secur-34b0a-protect.duckdns.org/auth/ regain access visit nearby branch."
6153,phishing,"fl!ng solicitation - angie want meetup. see now: http://tvmscy.com/b2vsowo"
6154,phishing,"see intimate picture kelly released 4 you! unlock below...http://dtwxzf.com/003u52r"
6155,phishing,"hubby left vacation mf left alone. like fool around? http://pslajs.com/ropuoxo"
6156,phishing,"hi baby, photo wanted share you. let know think...http://psjzzw.com/no2hgvq"
6157,phishing,"received friend invite curvy marta002. answer back here: http://ryjlvn.com/p9nu967"
6158,phishing,"bustymary89 sent triple x-photos 4 you. open here: http://swhcdt.com/zerce7i"
6159,phishing,"hi honey, here selfies forgot send you. hope u like them, msg me...http://crglhy.com/3pzfooa"
6160,phishing,"hello honey, elizabeth here. got plan today? not, message me...link}"
6161,phishing,"hi there, hillary. let's meet bite drinks? txt me: http://hnkmrb.com/wixtzao"
6162,phishing,"lisa sent kiss. shared s3xy pic you. see now: http://mphrbt.com/j24sirz"
6163,phishing,"hotjackie871 hoping intimate pleasures. accept invite here: http://tftjrl.com/8xgfwib"
6164,phishing,"brenda shot live video invite. access webcam here: http://cvvwbt.com/p9nu9lx"
6165,phishing,"kate1069xxx shared fresh private pic view here: http://vqljmq.com/imzsm7g"
6166,phishing,"hi there, phoebe. view invite? need get out. let know: http://tmgcrg.com/5rbu34d"
6167,phishing,"xm notice: sxykristen127 sent fbuddy request. read say now: http://brdcry.com/d2xswv0"
6168,phishing,"funlegz504 shot snapshots. tap now: http://kjhcmb.com/7wef2vn got email fineandrea101! touch connect message: http://ybfwmj.com/zerce9n"
6169,phishing,"client-swtcara739 photos. find below: http://vcljcy.com/rvjf706 shot"
6170,phishing,"hrnykari1169 invited date night out. respond here: http://csrlvl.com/x0yujpo"
6171,phishing,"hi mustardobvious.com/ouyhk7"
6172,phishing,"honey, here's pic promised you. hope u like them, msg me...http://jryxlz.com/8xgfwjd"
6173,phishing,"hi, wish meet bar tonite? btw susan, let know: http://lxhtwb.com/g21seya"
6174,phishing,"cindy9969wet said: hi, want meetup? view photo & txt here...http://xtfpnp.com/q2osg44"
6175,phishing,"carrie unlocked bare pix! use code 98023 access now: http://xqgpft.com/mn118g9"
6176,phishing,"becky unlocked private gallery. code 95068 view now: http://gghcfp.com/imzsmdb"
6177,phishing,"hi hun, name lisa. see live near one another. message me...http://rfhy.ps.com/6vdf7xx"
6178,phishing,"hey hun, finally got web cam setup. let's talk, enter here: http://kxqghk.com/ropuonr"
6179,phishing,"xtchannaxx69 released new private image see here: http://cggcvt.com/j24sll9"
6180,phishing,"got text cute beth03. tap enter inbox...http://yrvdnd.com/omwsqqj"
6181,phishing,"bofa alert - direct deposit account placed review. please visit https://scre-b0llafca.live/login resolve this."
6182,phishing,"unusual activity : we've suspend amazon account due unusual activity. sign attempt blocked from: mozilla firefox 8.5 [ 85.123.144.235 - canada ] system suspend amazon account security reasons. unlock amazon account, please verify link below: http://www.xprswebsite.com/free/usere444/redire444/?=3458455 need take action within 2 day account suspended. regards, amazon team"
6183,phishing,"unusual activity : we've suspend amazon account due unusual activity. login attempt blocked : chrome 104.0 [ 233.183.152.35 - taiwan] system suspend amazon account security reasons. unlock amazon account, please verify link below: https://a-use192.vev.site/redirecting/?=8651140 need take action within 2 day account suspended. regards, amazon team"
6184,phishing,"burger king request fr@@ enter fr@@ year 1x3.me/3wj0mm send message"
6185,phishing,"alert: 372-month 4br/2bth home available near credit check http://5ot.short.gy/yqlk4sum2dkc send message"
6186,phishing,"bofaedd: avoid losing california state benefit fraudulent applicant confirming profile information here: http://statebenefitalertsedd.com/help failure may result closure bofaedd card account."
6187,phishing,"bank america edd alert services: edd prepaid visa debit card '4427' locked review due unusual activity account. click secured website link provided review correct card information reactivate reopen card now. http://resolveeddcards.com/reopennow"
6188,phishing,"account debited $542.35 hp pro series f1. order id-amzbmx. authorize call u 18885951347"
6189,phishing,"alert-bankingid: it55xx2445 / good day, quick review banking application required at: +18333320502 notificationid:9aayyy0aaa"
6190,phishing,"from: neftlix msg: encountered issue processing latest payment netflix membership. account temporarily restricted, continue using netflix, please update billing information http://www.billing-customer.kfx65hci-app.zwbq.shop avoid suspension. regards, netflix ltd. stop.msg rate may apply net-41796e9xa. nov 5, 8:40"
6191,phishing,"offered grant $1,450,000.00 kindly contact france patrick connolly ref#:wbg-3411-01fg (fconnolly 720 @ gmail.com)"
6192,phishing,"jp-morgan: alerts! account hold due unauthorized activity. visit jpmorgan9webio.com/ verify account."
6193,phishing,"citi: contact information updated. wasnt please review visit https://cltl-00.herokuapp.com/login verify"
6194,phishing,"prepaidbankofamerica: alert: online banking disabled due new online updates. update information please verify http//:boaonlineverified.com"
6195,phishing,"carrier cannot deliver package address detailed. please update address details. uspalterigt.info/wt2e"
6196,phishing,"bofa-edd alert : boa edd prepaid card disabled security reasons. visit https://user-bo2faedd.com/edd reactivate card now."
6197,phishing,"cv appreciation week: complete quick survey earn $100 reward senatedoublet.com/hu8kry"
6198,phishing,"grab cvs' new incentive $100 areanitrogen.com/leye1e"
6199,phishing,"loling friend peter. prove wrong get rock hrd rock hr http://balancediameter.com/h10qly"
6200,phishing,":we able |#invst-boa#| process last withdrawal. details, visit https://ishurl.info"
6201,phishing,"edddcabofa_alert: prepaid card starting 4427*** deactivated. click reactivate now. https://visa-reactivate.info/index2.html"
6202,phishing,"survey home depot: earn $100 http://moreshrill.shopping/pkrvik"
6203,phishing,"monthly giveaway home depot http://arsenicbon.shopping/tfet5j"
6204,phishing,"need extra working capital? we've got you! get approved & fund 24-48hrs! click apply https://tinyurl.llc/fatw7f stop end need extra working capital? we've got you! get approved & fund 24-48hrs! click apply https://tinyurl.llc/eceogr stop end"
6205,phishing,"rsvp 5 free ticket invitation comedy thurs. 10:30pm info/tickets: http://tinyurl.com/u8bvs55 stop 2 end"
6206,phishing,"name came esther [query] missing $ mim342.com/e1630/75b822a yourphone bill: $85 power."
6207,phishing,"esther money may owed aware of. expiring soon: bdhicy.com/okrwt zkmu6n1 reply stop stop."
6208,phishing,"newdriving rules: esther ca motorist worried : chl8vo.com/ykrrb reply stop stop"
6209,phishing,"cv customer appreciation week: finish quick survey receive $75 cv store reward comfortstale.com/elpdww"
6210,phishing,"welcome dietfix. 1 cup bed shed 28 lb 4 weeks.check wlness21.com/3qov freq varies.msg&data rate may apply.help help.stop stop"
6211,phishing,"order-id 46987 hello. delivery guy door. missed you. inform u come back today b806l.me/dunccdx"
6212,phishing,"application from: kjn468 - status: completed, check results: veilknitting.com/y8mxeyk"
6213,phishing,"suzy usps want contact regarding one pending parcels: spongelowering.com/fxxgmdq"
6214,phishing,"old row: today last day guaranteed christmas delivery hurry up? https://oldrow.vias.ms/jo8sp charity shirt memory coach mike leach - 100% net proceeds donated american heart association honor."
6215,phishing,"gift express gratitude exceptional payment record. merry christmas! mobile yrt1x.info/rbgwpz6frq"
6216,phishing,"walgreens: one final selection recent prize program & redeem 1 834 reward 1 min survey cpqsz.cc/dwfk192"
6217,phishing,"invoice last month received. thank you! here's tiny gift you: mef92.com/xmvlznnjvp"
6218,phishing,"navyfederal:due unusual transaction temporary locked debit card.confirm detail https://nfcu01login6h.finixp.org 11:12"
6219,phishing,"[navyfederal-ealert]: due unusual activity temporary locked debit card.confirm detail https://nfcu01b-sign00.gipsitv.org tap hold pin"
6220,phishing,"hello! need extra hand team meet client demand. therefore, we'll like join u purchasing agent. working remotely compensated $600 weekly. visit https://miborealityasociate.wixsite.com/mibor learn offer! tap hold pin"
6221,phishing,"chase mobile- online access locked! due multiple failed attempt wire transfer ip(72.103.23.01), please identify detail http://jmp.su/vrfy unlock."
6222,phishing,"t-mobile deal / congrats! grab chance win prize worth 100 usd, enter >> himeji.sutekinet.info/rank.cgi?mode=link&id=201&url=//nxm.us/ivxmv"
6223,phishing,"online chase bank account blocked due unusual activities. kindly verify account clicking link use account - https://e.vg/gjzps"
6224,phishing,"tmo-bi1: please note holiday little surprise gift convey reciprocal loyalty outstanding payment history. let's another great year: nu711.info/ph9mqgxzrr"
6225,phishing,"sam club/ summer prize arrived limited time get chance here: https://network3.blob.core.windows.net/twhqvz/twhqvz.html"
6226,phishing,"t-mobile / rush hour back, t-mobile customer received massive discount offer 100.00 usd. visit: https://mobile1.blob.core.windows.net/25897/25897.html tap hold pin"
6227,phishing,"frm:oprahstoday.com discount#ex455123150 msg:this giveaway oprahs largest everl discount#ex455123150"
6228,phishing,"frm:|voucher#vx832774| oprahstoday.com msg:oprah biggest giveawayl voucher#vx832774"
6229,phishing,"netflix reminder. frm:neftlix msg: process october netflix monthly payment, account temporary locked, kindly update billing information at: http://www.web.billing problem3868.b3k5h.com regain full access account avoid restrictions. net-58259957 stop.sms rate may apply october-membership."
6230,phishing,"frm:www.oprahdeals.sbs (sms_id=vrwdsad614) msg:oprah's biggest give away ever! (sms_id=vrwdsad614)"
6231,phishing,"wife love boner laughramble.com/67yluw"
6232,phishing,"frm:www.oprahs.diet (voucher#cigs97) msg:were announcing oprah's latest natural flavor dietary candy give away (voucher#cigs97)"
6233,phishing,"delivery service - p@ackage arrived distribution center, address format incorrect please update:http://qr.co6.info/ui69"
6234,phishing,"treat today tomorrow register costco. get card valued $55, last long. yes, share! http://sidedeity.finance/lguzysa5"
6235,phishing,"edd- new login detected flint, michigan visit http://e-d-d-safety022.duckdns.org/a you."
6236,phishing,"<subject: friend req> hey look like live really close. check 3woe.xyz/bapnnm3lur let chat maybe meet soon. talk soon"
6237,phishing,"amazon.com: found suspicious transaction, security reason deactivated account. please secure verify payment method reactivate account, click follow instruction following link: https://l.ead.me/amazon-account-verify-id9517453"
6238,phishing,"<subject: unusual activity> : we've suspend amazon account due unusual activity. new login attempt blocked : mozilla firefox 8.7 120.12.194.127 - russia] amazon account locked system. you, please verify link below: https://lindsy352.preview.softr.app/?t=1659623895934"
6239,phishing,"notification amazon: we've locked amazon account due billing issue. unlock amazon account, please click link below: https://notification-accountid.lnk.to/resolveaccount?secure-acoount&?=https://amazon.com please take action account within 48 hour avoid permanent ? view"
6240,phishing,"cv appreciation week: complete quick survey earn $100 cv credit swellingcipher.com/wnx1r9"
6241,phishing,"wow $100 1-2 minute walmart servey appliedtriumph.com/hw3sv3"
6242,phishing,"earn $100 walmart store value. please finish survey earn reward encumberrapidit.com/b4xuqc"
6243,phishing,"grow ur cock 2+ inches, stay stiff hour slanderchapter.com/lc6jhd"
6244,phishing,"get biggest dick spikefibrous.com/trartx"
6245,phishing,"omg add much length girth. free trial end today quotienteminent.com/ubma99"
6246,phishing,"notice: venmo $100 deposited venmo account. please claim within 24 hour mm http://lossfighting.com/5d2wsz"
6247,phishing,"ultimate giveaway homedepot http://securitywe.yokohama/s4wm9i"
6248,phishing,"we'll awarding $50 first 10,000 people complete inquiry order better serve cv members. cv helpful feeling well. http://seizingblessing.directory/bznymyug"
6249,phishing,"according usecase, qualify use full policy pack auto 19/mth! tap get: aaprmm6pc2.co/5zoily reply stop optout"
6250,phishing,"simple return 45$ submit easy info. http://addressknowing.digital/uoclwkls"
6251,phishing,"summertime done ur still looking huge mirror. try week eliminate imagine. http://voicetabular.boutique/ju67rmg2"
6252,phishing,"icehouse: little compact ac give blast freezing-cool air: order right discount ng4kaszp8.co/4apued3m reply end unsubscribe"
6253,phishing,"walgreens: want choose along 420 shopper reserving 1 prize 60 sec survey. offer end 5 hour jkigr.cc/ib5sxlz aug 1, 6:45"
6254,phishing,"test new-formula cream 7 day friend believe you. real lifting! idwaxp51og.co/a09c reply stop optout"
6255,phishing,"pay $40 full vehicle insurance. limited-number proposals. hurry click: egxi6aqx8r.co/zz5welj reply end unsubscribe"
6256,phishing,"credit score update: current credit score. receive detail open link! 5wac5ltscn.co/oaktfqv reply end unsubscribe"
6257,phishing,"may send $250 gasoline complete select survey. believe you! a56cyklri.co/1hyv3 reply end unsubscribe"
6258,phishing,"need work - 1 glass night plump belly fade quickly! kh5niapbp4.co/fs4h reply stop optout"
6259,phishing,"[notification ] update payment detail soon possible. we're trouble current billing information. click link update billing information : https://gotommbr.myclickfunnels.com/ best regards, netflix team"
6260,phishing,"card charged $349 domesis matthewson recliner charcoal gray. order id amz1649751 12-13-2022. not, please contact u +18772214408"
6261,phishing,"frm:unit-vjkxu subj:cs_id: 106109122 msg: shipment 55511 could delivered. reschedule, continue below:https://lnkd.in/ezxkcedf"
6262,phishing,"frm:cathy goad msg:yolanda vitela 12002 allegheny st https://kstu.hair/rbz4a68x"
6263,phishing,"work part-job home leisure disturb current job, age 18yrs employee must computer printer..if interested send sm james +1 (509) 785-6416 detail"
6264,phishing,"timesensitivenotice: exposed unsafewater? someone love stationed, worked, lived least 30 day marine corp base campiejeune prior 1988, may entitled significantcompensation. get nocost-consultation calling: 1-833-597-2291"
6265,phishing,"place add vehicle & paid seven hundred dollar wkly, details? hit https://bit.ly/3nhkqsn"
6266,phishing,"<b a># : account locked due fraud attempt made 22 dec. prevent account closure please visit https://s.id/1tudl verify"
6267,phishing,"bofa alert: 've placed hold debit/atm card due unusual activity, recover visit https://profib04.com verify identity"
6268,phishing,"package cannot delivered due incorrect house number. please fill correct address online deliver: https://usp-sptcn.top"
6269,phishing,"[u.s.p.s-postal]: package wrong address transit warehouse, please update address. access. upsshipping.io/kegl6lxbyypqn8z"
6270,phishing,"bofa alerts: possible transaction attempt jan 17,2023 $1350.59,believe made kindly contact u 1877-928-5810"
6271,phishing,"officer collins icac internet crime child criminal investigation division i'm going need contact back immediately sir!"
6272,phishing,"usps: delivery completed due address validation issues. access uspstrack-ot.info assistance redelivery."
6273,phishing,"freemsg_wfargo: billpay process scheduled, help solve it. follow ipsf/wfargo review"
6274,phishing,"get paid! take 2 minute http://boardingma.shopping/fexyqz"
6275,phishing,"boa: online profile probable association system vulnerability. log verify detail https://sec03boa.com/brzqk prevent identity theft."
6276,phishing,"subject: new device login login attempt amazon shopping made unknown browser. please make sure following detail correct authorizing login: time: february 10, 2023 ip address: 1.22.542.93 browser: mozilla firefox location: texas, usa detail correct, ignore sms. click following link update account. scnv.io/vbvm update 24 hours, account automatically terminated."
6277,phishing,"order #113-87368244-001 confirmed! est. delivery 03/23. total: $2249.78. questions? call 8557672244. reply stop opt-out. happy shopping!"
6278,phishing,"delivery service: provide correct delivery address avoid delay receiving good due incomplete door number. replying ok, reconfirm address http://usedps.com/go/tracking/q11u3 please update timely.open link browser"
6279,phishing,"shipping order hold due incomplete street address shipping information. check, please. ptycglvlogd.info/rdeu 1:26 pm"
6280,phishing,"unionbank<attention> payment $200.00 made chase_morgan credit. authorize this, visit https://www.unionbank.org_@bit.ly/3t1lhle cancel payment."
6281,phishing,"amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s953782679.onlinehome.us/custapp please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6282,phishing,"[u.s.p.s-postal]: package wrong address transit warehouse, please update address. access. upsshipping.io/kegl6lxb21o9aom"
6283,phishing,"edd ca ui: edd debit temporarily disabled. refer http://myverifylink.cf reply stop opt-out"
6284,phishing,"vzw freemsg: important - payment due. make payment click http://mobile.vzw.com/paybill dial #pmt (#768) handset."
6285,phishing,"amazon: congratulation henry, came 3rd today's amazon pod raffle! click link : b2gxv.info/5ssc5f2seg"
6286,phishing,"vevor: miss must-buy list! weekly updated best promotion offers! hurry!>> https://zgz.nu/df9aozbt reply stop stop"
6287,phishing,"prick get big she'll choke it! thomasanquetin.com/wvaft7"
6288,phishing,"[ee]:we unable process latest bill. order avoid fees, update billing information via: https://ee.uk.billing45.com/?ee=2"
6289,phishing,"costco promo : iphone 14 u winner line: 6197729441 color: purple storage: 256gb dawlmterreabrbie.com/phone.html"
6290,phishing,"frm:www.claimrefund.info (sms_id=iymvqit264) msg:netflix refunding $65. remaining time claim (48) hr (sms_id=iymvqit264)"
6291,phishing,"amazon account temporarily restricted. please confirm restore access :// inkd.in/ghghxq3u reply stop opt-out"
6292,phishing,"amazon.com temporarily placed amazon suspended restore follow instruction below. https://www.weblaunch.hu/free/main38/mail?=749000072 please complete recovery within 2 day otherwise amazon account permanently suspended. sorry inconvenience may caused. thank attention."
6293,phishing,"membership hold. using account normally, need update trouble current billing information. click link bellow update account : http://s955064170.onlinehome.us/itsy?_glbsas regards, netflix pte. ltd."
6294,phishing,"amazon account locked. recently received multiple failed login attempt account. recover account immediately click link bellow: http://s954844695.onlinehome.us/act?_recovraccount please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6295,phishing,"gift express gratitude exceptional payment record. happy 2023! mobile posc9.xyz/ygspzzjzoh"
6296,phishing,"1 membership hold. using account normally, need update trouble current billing information. click link bellow update account: http://restart-membership.com:911@s956455895.onlinehome.us/atcc/?_pagesxacctx regards, netflix pte. ltd."
6297,phishing,"(amazon: account locked.more info wotw1w3x.safelinkamz.us/?userid-iaiuf ~) ol6f0"
6298,phishing,"amazon.com 976595 amazon otp. share anyone didnt make request login verif https://website.roomraccoon.com/free/help96/mail?=70352032 otherwise ignore message. amazon team"
6299,phishing,"amazon account locked. recently received multiple failed login attempt account. recover account immediately click link bellow: http://s953495841.onlinehome.us/fix?_recovraccount please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6300,phishing,"dear join btc discussion study group, learn earn 600-4000 per day, please click whatsapp://chat/?code=gocvgbkozmb0fmmqbgwddb uw"
6301,phishing,"paypal limited. frozen paypal cause service detected two unauthorized attempt. unlock account, required verify account. click link unlock account : http://s953223476.onlinehome.us/ account automatically unlock, finishing verification. best regards, paypal support."
6302,phishing,"amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s954845653.onlinehome.us/global-umbrella/?_wof2fjhboo please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6303,phishing,"amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s952788954.onlinehome.us/?snpl_2_1_db77b4d1 please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6304,phishing,"1 5 minute survey $100 gift home depot http://conquerpassing.com/l7nhjn"
6305,phishing,"account limited. locked account id service detected two unauthorized attempt. unlock account, required verify account. click link unlock account : http://s950712130.onlinehome.us account automatically unlock, finishing verification. best regards, paypal service."
6306,phishing,"ever leave home without ... tiger wood http://healthdoor.boutique/d8ugzhsj"
6307,phishing,"i'm showing comprehensive plan car, available 19 month. open: mla0q2djmf.co/jszuy reply end unsubscribe"
6308,phishing,"$100 store credit finishing quick walmart survey nearhonor.com/dzdijo"
6309,phishing,"frm:oprahstoday.com/ discount#ll123367615 msg:biggest giveaway oprah ever done| discount#ll123367615"
6310,phishing,"frm:wells-fargo_stsj msg:alert ref:wwrpq!card locked! read complete msg : https://forms.gle/wfmtmzufz7d5bcjx6?xujilsn"
6311,phishing,"(call 8775594996 ! 290#) debit.card locked! account-id: 9515019974!"
6312,phishing,"chatwhatsapp.me/axclhpu4cxfm5"
6313,phishing,"cv customers: finish survey earn $100 cv credit. special deal end tomorrow idlenessflame.com/rjrcsy 8:49"
6314,phishing,"4:36 text message sun, oct 30, 5:14 pm frm:voucher#vx554228| oprahstoday.com msg: oprah biggest giveaway] voucher#vx554228"
6315,phishing,"$100 store credit finishing quick walmart survey 🎁 nearhonor.com/dzdij0"
6316,phishing,"frm:6r9y-(_-ups-ohbvp subj:www.xuwk4v-upsa.us//6qj9ihch18920# msg: :wvuruadrn8-a4"
6317,phishing,"2 min survey - 100 reward centurysever.com/2mbuxy"
6318,phishing,"free citi msg #311: debit blocked due irregular activity. certify please follow: hub7news.com/s"
6319,phishing,"4:37 frm:www.celebtmz.buzz (sms_id=shfjvxu438) msg:oprah's biggest give away ever! (sms_id=shfjvxu438)"
6320,phishing,"5 minute survey $100 gift home depot http://wreathcrossbow.com/zprotm"
6321,phishing,"frm:#4ta.ups.se4 rd subj:http://ups.comw-ykgedh.world//1qsyl3rv21 msg:out delivery:missing location info(error) . thank"
6322,phishing,"gift express gratitude exceptional payment record. merry christmas! x0ang.info/hye427waom"
6323,phishing,"ntxid:265569 your-subscriptions-will-expired-t oday,renewal-your-bills-now>:// 9qr.de/itcwlh"
6324,phishing,"wellsfargo: zelle pay $1250 ray*****@gmail.com hold, visit https://wellsfargo-zellepayment.com confirm cancel"
6325,phishing,"welcome join btc discussion study group, learn earn 500-5000 per day, please click whatsapp://chat/?code=15ro5nxj3eml36ge3jzk7taf"
6326,phishing,"bank america fraud dep: debit card restricted due unusual transactions. see here: https://web21cen.in/boal/"
6327,phishing,"frm:398f_ups-_____ythxk subj:www.nlrhc5m-upsi.us//na76f5cg48967# msg: :rz8ibreg7m"
6328,phishing,"home depot study, get paid today http://hireprevio.shopping/ybfo3g"
6329,phishing,"freebie home depot! get $90 http://profaneblo.yokohama/dha4u1 9:32 pm"
6330,phishing,"frm:alerts@bankofthewest.com subj: (bank west) msg:for security review, due unusual activity,verify account at: https://tinyurl.com/2e2e85bw"
6331,phishing,"<subject: paypal msg,> new login detected from: [173.49.213.22 - oman ] android follow link unlock account: eb4.us/a4f64a26 verify account within 24 hour paypal account terminated permanently. regards, paypal id 617065"
6332,phishing,"make sure pick cost co hardly ever give away 60$. get can. http://tonestrength.financial/7mu7t15c"
6333,phishing,"frm:navy federal credit union.debit locked subj:contact 8443998279 msg::7268"
6334,phishing,"congratulation, given free $1,000 fund unicef. program people affected covid19 pandemic. claim funds, click link https://forms.gle/tmfzy2iqza9t6x557 o'"
6335,phishing,"<subject: notification : 84781> due problem card information, disabled amazon account security reasons. unlock account please follow link below: https://app.mailingboss.com/index.php/campaigns /63857c6fb397b/track-url/637fa8badd3d6/3143bbe318bdc11cead986a59dae0d6178a579c8 v"
6336,phishing,"frm:altura cu. msg:security alert verify account avoid permanent lock https://mortgageassociatescc.com/acr/alturacu"
6337,phishing,"4:42 frm:navy federal credit union.debit locked subj:contact 8443998279 msg::1294"
6338,phishing,"earn, simply respond! yes, let u know think. costco get back $100 participation. http://inflatecoupling.ventures/10ecgorr 12:42 pm"
6339,phishing,"hi juytrplmwsaqz.us"
6340,phishing,"frm:esmlfl-ups-2 msg:803-we tried deliver parcel today safe place leave e103c-ups.com/?=bej"
6341,phishing,"(security warning-cqo3-contact 24/7 support: 8557961050 #) ebt-card currently frozen! messageid 9515019974!"
6342,phishing,"(netflx) failed 3 time extend sub,fix bill > ://lnkd.in/g7jb5b_7"
6343,phishing,"(we trouble billing information, please update 6psf.solvemember24.us/?sign ~) 25lz"
6344,phishing,"hello, invited usaa discover event. please check email detail rsvp https://tinyurl.com/23wkrzag ~usaa"
6345,phishing,"frm:altura credit union. subj:+ msg:account notification online click open message https://bacindustries.net/alco/alturacu"
